Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Overstimulated
28,9.86834770414881,7.111045268741819,6,2,5,8,1.9398217105178799,0,1,7,4,0,0,6,5,0,2,9.352543200855084,0
53,8.552000117977176,4.204971801215189,3,2,0,7,0.8157886123724618,1,0,1,8,2,0,5,6,2,2,1.63527840503145,0
56,8.97649445193267,5.5913426056206275,6,2,1,12,1.1523204440273767,1,1,8,3,0,1,9,8,5,2,9.5801823359526,0
57,4.6938399122193175,5.145535683819074,3,1,4,10,2.2024487919124525,1,0,5,3,0,0,6,3,0,2,9.19181155205831,1
52,9.7243888285924,10.63495417499884,8,2,0,5,2.81373286027303,3,1,5,8,3,0,1,2,0,2,2.0595907030859997,1
51,4.378479931173999,10.95828898911567,4,1,7,4,1.5877351708784189,0,0,6,7,2,1,6,8,2,3,2.6522652797680046,1
41,9.660008672532825,6.422526688214461,6,1,0,12,0.02991291466986823,1,0,7,7,1,1,1,1,2,3,3.804360413022306,0
39,9.963735057761657,4.6317154534716485,9,4,8,4,1.0153912537254914,3,1,7,2,4,0,6,2,5,1,6.036994368686727,1
22,7.982059640222341,2.174807744026,2,1,9,9,1.1959030045366035,1,0,5,7,3,1,3,1,6,1,2.2102857647075194,0
50,9.868006122542752,11.487431673203044,2,1,2,5,1.0175208600067323,2,1,1,3,1,0,6,5,4,2,2.803014579446983,1
53,6.986778456969725,1.662496393903272,7,2,1,7,1.3088065833466882,4,1,9,7,2,1,6,8,1,1,9.124077645457113,0
37,4.816792482232632,4.274153053251085,2,1,0,9,1.8979987614551992,0,0,6,4,0,1,1,2,5,3,1.983705676938332,1
36,6.0589711996593465,4.278728212870046,2,3,8,8,0.3633840809932595,4,0,9,8,2,0,9,4,1,3,4.589904386254055,0
52,7.154926547651502,4.524414147542364,4,2,3,14,0.8178915266025165,4,0,4,8,2,0,8,4,4,1,7.8670159989283786,0
34,3.511570934189105,2.807155275996502,9,0,0,9,1.5229442580528736,2,1,2,6,3,0,2,7,3,2,8.997248052016642,1
51,7.3564028523207226,9.614775740160669,8,2,0,6,0.9467199245399253,2,1,3,3,1,1,2,1,6,3,4.024383063370191,1
26,9.868244857336062,2.3474764816258813,2,1,6,8,2.9732560144060782,2,0,4,6,3,1,5,9,5,4,2.4799375482180954,0
43,4.3307535484860935,7.983973250684791,8,3,1,5,1.2942944011124649,3,0,8,6,1,1,2,3,0,4,7.6331049318600535,1
19,8.548165814018683,2.362306293763992,4,2,6,10,2.609397460776649,1,0,3,3,3,0,1,6,2,1,7.953019828058589,0
26,9.355291556457335,1.775892013522522,2,3,6,6,2.6895295068415934,0,0,8,4,4,1,2,5,5,2,9.820300996544898,0
26,9.605911149741546,11.003724540544642,7,0,9,4,2.5080209991670497,2,0,6,2,0,0,5,4,2,1,2.255876662990638,1
57,9.72094923083813,3.0914164295057622,6,0,8,11,0.14069472283550344,0,0,4,1,0,0,7,9,3,2,7.384787944024159,0
34,6.650217471050304,10.033751700156747,5,4,6,11,2.843240194840054,0,0,7,2,0,1,5,9,2,2,4.755632839611897,1
18,9.841155355940526,6.990939582178494,1,4,0,6,0.38622768639953076,0,1,5,7,4,1,1,1,3,4,9.23166493810709,0
42,8.301171449941073,1.8564217156964657,2,2,7,10,0.10321088314288351,2,1,5,5,4,1,7,7,6,3,4.670477959000472,0
57,4.131700053658733,11.509930105818743,8,4,7,12,1.2431088237196726,2,0,9,9,0,1,6,9,4,3,5.013643380063995,1
59,6.33830074527579,3.7165728369108177,1,3,3,11,0.5839020982735682,1,0,3,3,0,1,7,5,3,1,2.1411693836806074,0
42,8.028318227604029,10.45609879887867,3,4,7,6,0.5525895889897086,2,1,4,2,1,0,2,1,1,1,3.888431065817919,1
56,4.7313822107335834,2.856910063630206,2,3,3,5,0.8634588401284518,2,0,5,4,1,1,5,8,5,2,4.607564233530558,1
52,7.484306284842211,10.393371703560382,5,4,7,13,0.7452168157405645,0,1,1,2,2,0,8,5,3,3,1.1575787894006584,1
20,7.666203353326335,1.1455169419582338,4,4,4,10,2.0543862064504594,1,1,7,7,3,1,7,6,5,2,4.938170215985461,0
54,4.138898206659961,6.629585022264288,7,4,3,10,0.5603319199082102,4,0,8,6,1,1,6,7,4,4,4.026866961405757,1
47,6.955597187169294,9.463868373637125,5,1,5,12,1.6293549155917757,2,1,6,8,1,0,6,7,6,4,8.234557622204427,1
55,8.401388376850253,11.282750692420617,8,1,1,8,2.9592796384305893,2,1,9,5,1,1,1,7,3,2,1.9640135210121363,1
51,6.492269651751593,11.001223498271358,4,4,1,7,1.2971472628688665,4,0,3,2,1,1,1,1,4,2,7.84190014230602,1
29,3.0847218174327518,10.015873565024094,6,3,1,11,1.9256193263863093,0,0,2,4,4,0,7,7,1,2,7.426103889490607,1
36,3.0632692835550452,10.770104846274345,4,2,8,7,2.908115033189621,1,1,5,1,2,0,3,3,6,2,3.1760409500479536,1
54,5.499205407790085,3.1914165442078417,2,0,9,7,0.4129169941240928,0,0,9,2,1,1,6,5,0,2,1.749445015076174,0
34,9.483358479022474,4.126027252829017,1,1,2,5,1.2558210278791482,3,1,1,4,3,1,5,5,4,4,8.576501011801264,0
27,4.600737457225261,4.178653774131644,1,4,9,4,2.5505772005857623,2,1,1,6,1,1,3,8,0,4,3.244870384704221,1
29,7.44054582210181,5.147593241018687,8,0,3,7,2.7969170482346395,3,1,3,4,4,0,6,7,4,4,2.310041077363884,1
33,4.554531094853244,5.326527374237076,4,1,9,10,1.8037081738767153,2,1,3,4,0,1,3,7,6,1,4.231329417218729,1
41,5.251689927616841,6.99010857120143,5,2,7,12,0.4302618076206701,3,1,5,2,0,1,8,6,3,4,4.6079454129314685,0
36,8.936294627210387,2.7586773970308553,8,3,3,12,2.704414751842965,4,1,4,9,2,1,7,7,0,3,3.9347918180207926,1
25,8.102030095889628,8.603713301645882,7,4,9,13,0.5233396985728277,2,0,6,8,0,0,9,7,6,3,9.788330012562561,1
48,3.6677949411924744,2.843231932349571,8,2,9,4,1.0586335449963555,2,0,8,8,1,1,5,5,4,2,8.92738602366715,1
38,6.0009141469050356,4.413393303150023,8,1,6,8,1.1265239332867854,3,0,8,5,4,0,1,5,5,4,8.856779468131798,1
34,3.2041883455168514,6.536796436667695,6,4,4,10,1.3418746196178841,1,0,4,3,2,0,8,4,4,2,4.588908314686929,1
40,6.3662310262210635,9.76084617675825,2,0,8,10,2.370497447792849,3,1,1,6,1,0,2,4,0,2,9.66582675764644,1
54,7.637038081907477,9.134161565626,6,3,3,13,2.406433134307454,2,1,7,9,0,0,6,5,5,3,7.156137666625279,1
33,3.829518365187061,8.100877920515746,1,1,2,9,2.1589652198343425,2,1,6,8,3,0,1,9,6,3,8.487952018345691,1
23,5.0221945723641594,2.7135058663818716,1,3,1,14,0.06638602326474485,1,1,5,7,1,1,6,6,4,2,5.5078761254892585,0
25,5.784856378515098,7.017498801771355,3,4,0,13,1.6945353066514546,0,1,4,8,3,0,4,8,0,3,2.445555638794171,0
42,9.436717172592349,1.9619115197987398,3,2,5,7,2.2424788676442,1,0,6,4,3,1,5,9,1,2,8.981969544862089,0
35,9.952785107960748,5.150994944763158,5,3,9,6,1.3338757201846283,0,0,8,6,2,1,7,4,2,2,5.377840654349569,0
42,3.314379092969311,5.54868183318955,1,0,1,12,2.834808136096189,2,0,6,5,4,0,6,7,1,2,9.716994181766772,1
29,8.327055464467744,1.437925833903292,6,1,7,13,2.471431565641053,4,1,3,2,0,0,1,5,0,1,3.29374910262272,0
32,5.602068464816403,4.01386909416969,7,0,5,7,1.9144651964604922,4,1,9,8,0,0,9,4,3,3,9.93141092288102,0
43,5.74720730360636,11.512144139931383,3,3,4,11,0.18727555104754012,3,0,3,3,1,0,6,7,3,3,3.0018221377493415,1
58,8.279854813429159,11.489958686126585,4,2,1,4,1.9570387427494147,1,1,4,5,0,1,6,3,2,4,4.313500822211225,1
43,9.42898502501786,4.875597596777933,3,2,6,10,2.734738803756657,1,1,5,8,2,1,9,1,0,3,6.3461487063243345,0
49,9.656500161517839,1.4741011984315646,1,0,1,9,1.1383361606428544,4,0,2,9,0,0,5,7,5,4,7.239907532660456,0
27,7.039858102268245,2.970044332609997,8,4,4,4,2.514397576816083,0,1,2,9,1,0,6,9,4,2,7.482539521057665,1
33,5.49984811510352,5.314395727768941,2,4,1,7,0.939483428586537,1,0,6,5,0,1,6,2,1,1,5.2862716803499525,0
24,8.512843601011454,11.425576677661528,1,2,9,8,1.7103098746419083,0,0,2,2,4,1,7,7,5,2,1.691442611776917,1
34,4.757009682836102,2.5531896989090344,8,0,1,14,1.945273255112347,0,0,1,7,3,0,9,2,6,2,5.464433365444911,1
40,6.9485182018346245,9.398674280350335,7,0,6,11,2.033985112676685,0,0,8,7,3,1,5,3,1,2,4.012191572827566,1
43,5.510049230674112,2.195507933121613,7,0,8,7,2.6476479433930447,0,1,1,8,3,1,5,3,2,4,6.918900481168509,0
38,7.596417515955133,11.793833351304045,4,3,4,6,0.7038668010188462,3,1,6,8,4,1,4,4,2,1,2.640480257491404,1
39,4.682792390254548,5.197781490200485,9,4,6,5,0.7871087558669241,3,1,1,5,2,0,4,6,6,2,4.545210922762175,1
24,4.341150620143781,9.527579927889617,6,4,3,7,2.1121229799322103,4,0,8,1,1,0,8,3,2,4,9.6950723860048,1
31,9.42767360672806,4.76850191092245,2,3,1,14,0.5315814374521143,3,1,5,4,4,1,2,9,6,2,1.7998065930727216,0
32,3.7126257806467584,7.904357648746895,1,1,2,13,1.392811214891881,1,0,3,4,1,0,8,2,5,1,6.421007421470443,1
24,6.541705354144522,3.112176932140404,1,3,1,7,0.06010315223164542,3,1,5,3,2,1,2,7,5,2,1.8158340614368218,0
26,4.545969480741062,2.606231212266588,9,0,4,13,0.42293801097034234,1,1,1,8,4,1,1,6,2,2,2.412960903459638,1
25,3.272509743279672,11.318705535249444,4,3,5,8,2.0365391550865843,1,0,1,3,0,0,9,2,5,3,6.444409497517515,1
40,3.2521317280399846,11.094120056948768,5,0,6,10,2.242384810445262,0,1,4,5,2,0,8,3,2,4,4.995959703200078,1
46,4.226552404740792,10.762158342341706,3,2,2,12,0.34595709971363053,4,0,9,2,3,1,6,6,5,1,5.9364909725515345,1
35,9.067392481542,7.8797679518325285,4,0,3,5,0.683128651233591,0,0,9,6,4,0,4,4,2,4,8.918849535355834,0
48,4.977351207839186,9.89095032337906,8,4,7,8,0.2967133396111533,0,1,1,6,2,0,2,1,4,3,8.355162182598752,1
47,9.65321419402707,1.7594063060251242,4,3,3,14,1.3002385317753504,3,1,3,8,2,0,8,1,4,2,8.991833044856616,0
56,7.071356050924355,4.682679460797471,9,0,6,13,0.3783482122338998,3,1,4,8,4,0,3,3,6,1,6.546294287543911,1
52,6.056299328381362,4.450734372328719,9,1,5,12,1.3118880515006701,1,1,2,1,3,1,4,8,1,1,5.406788527426128,1
35,7.060621842686182,7.992098541478746,6,2,6,6,2.196294767403395,3,0,7,5,3,1,5,4,6,4,5.132778236020197,0
59,6.6168886965838745,4.9155355081770455,2,1,0,4,2.0501658994302523,3,0,3,2,2,0,4,1,1,2,7.658277006001996,0
56,8.311433776301275,2.633574598080489,7,1,2,5,0.8413814605555356,2,1,1,5,1,1,8,8,6,3,5.6916989049246665,0
34,4.977472461809966,7.561137829548981,9,1,5,9,2.0212876477407975,1,1,1,9,2,0,9,6,2,2,1.951919166359969,1
31,5.471352741202116,9.958223127359897,6,2,2,8,2.7831363926987307,1,1,3,4,4,0,1,1,1,4,2.277451216524352,1
48,9.258660117732756,5.203358439059705,3,2,6,4,1.0425731612547464,2,0,6,8,4,0,2,6,5,1,4.213744909425123,0
41,9.625195592052838,2.454955866083299,7,2,8,4,0.9873574610928197,1,1,4,1,4,1,4,1,2,1,1.6104103477406984,0
52,9.247907592405323,3.1635701704410537,5,2,2,14,1.7143159544460524,4,0,1,8,3,1,1,3,4,2,3.153080975139372,0
51,5.936135957701195,3.6123163568632237,1,1,0,7,0.7365054330824155,4,1,7,6,0,1,6,2,3,2,6.907607678921918,0
20,8.462558521048171,4.298873522939898,3,4,9,7,1.954736783940756,2,1,2,8,4,0,5,4,4,2,1.111872810675219,0
54,6.334350133107692,8.0707457755694,5,4,5,9,2.496785312017443,3,0,5,6,4,1,7,2,0,2,6.436835790233482,1
57,6.482778965022716,7.610400329914909,7,2,0,9,1.3779555152958962,4,0,8,3,1,1,6,5,4,3,7.951212308816471,0
43,4.432760763400988,8.65687847723743,3,3,0,13,2.038521974785147,2,1,7,8,1,0,3,4,0,3,2.531383763779876,1
40,7.137912122809615,4.987521829846645,6,0,7,9,1.9556562716489858,4,0,8,5,2,0,5,6,1,3,2.6287170688216777,0
56,4.302951284273435,10.063974170679762,5,3,8,4,0.11599668554276854,0,0,6,5,2,0,3,7,4,3,1.259707298621326,1
32,5.3209528934703565,3.244964272713363,1,3,1,13,0.5502488855273292,2,1,7,7,2,0,9,2,3,4,5.612050349501153,0
21,8.985211411339545,6.159448222699694,6,3,8,12,2.68059000545439,1,0,9,6,4,1,2,2,5,1,6.891288011854455,0
46,4.449530664475986,9.810325936955733,8,4,4,14,2.816676442095058,4,0,6,9,1,1,6,8,4,1,5.11218623876157,1
39,3.4981079962140296,2.981745125058812,1,0,7,10,2.3413189197335322,1,1,9,7,2,0,9,9,5,4,4.505039286635906,1
42,3.4830531482897142,2.2084942511486125,2,3,6,10,2.763744444983084,2,1,2,3,1,0,7,5,4,4,5.089715355643005,1
30,9.585491643521756,10.720523644567887,4,2,6,14,0.9184459527557244,4,0,2,5,4,0,5,7,4,3,8.033753968521896,1
35,6.548443065732842,4.7722262903511545,2,4,3,10,0.743132915337141,1,1,2,9,4,0,2,9,5,2,1.3016287661082309,0
50,5.865884502719128,8.522571373999352,9,2,1,5,1.1529005626815598,3,0,6,2,2,1,2,1,5,1,8.054367047493475,1
33,8.67615006705543,1.2788346469033232,8,2,4,5,0.16602599565135856,3,0,2,1,4,0,4,8,2,4,6.997079041001121,1
59,8.850781495373612,8.590515772503945,8,3,2,9,2.4296148571239833,0,0,3,8,4,0,2,9,4,2,3.172838987416779,1
19,5.3253372318092325,4.477114427016676,4,2,8,10,2.9525264553452315,2,1,8,8,1,1,8,9,4,3,5.722657536161639,0
52,7.8553264023165665,1.6131493894618592,5,0,5,6,2.4720878773098294,1,0,8,2,0,0,7,7,3,4,1.4436160358720007,0
59,8.397859710963207,7.707940377029288,4,2,0,7,1.6649260045576444,0,0,4,8,3,0,7,3,5,1,4.416298033053711,0
51,7.582554808061682,3.648841976804906,9,3,2,6,0.8858459114488494,2,0,9,5,2,0,3,5,5,1,2.566382311694214,1
47,4.061165523600696,5.25487966257068,2,2,3,10,0.5930936656307418,3,1,8,2,0,0,7,2,0,1,1.200703474185886,1
30,9.131181584619398,1.8863889351516496,8,4,8,10,1.09218861538998,1,1,1,7,2,0,8,3,0,4,4.2138054798936935,1
30,6.773661869152061,2.6187957620443987,2,4,5,7,2.000908588644619,4,1,8,7,0,1,5,7,5,1,7.535011756549921,0
35,4.977306984590026,4.277749590454281,1,4,3,10,1.3411846666224707,3,0,1,3,4,1,1,1,3,3,9.289196806225638,1
49,5.976597298063858,1.9873545061617284,3,1,0,8,2.802179460253458,4,0,4,1,2,1,1,3,1,1,6.960371617815849,0
49,3.2629976327923518,11.019088911549467,9,4,7,4,2.5626610288971974,4,1,6,4,0,1,4,5,4,3,4.617731153173514,1
52,3.895067608556923,1.0665174750237627,3,4,1,13,0.30720184788869687,1,0,7,2,3,0,2,4,1,1,9.995465011616899,1
56,8.358827253611025,6.322462407507426,9,1,7,7,0.3945756716571299,1,0,4,4,4,0,7,3,3,3,3.5464915729018927,1
46,3.000081443287563,2.355722039458066,7,4,5,10,2.0287175559003323,4,0,8,8,2,0,3,6,1,4,2.684182894373625,1
46,5.9159607993760455,4.384469984257434,1,3,7,5,0.692305169941063,0,0,8,2,2,0,4,6,0,3,5.173140423033263,0
33,6.657571267599119,11.18665515800092,5,4,5,5,2.3730896310352536,4,1,9,1,0,0,9,4,2,4,5.54420273897627,1
27,3.382440940006806,2.7786400860138554,9,4,4,4,1.7740744269790594,4,1,6,3,2,0,2,9,1,2,4.193410420389936,1
47,9.81154714080633,11.62415551690166,3,1,4,5,0.68949158320005,1,1,4,7,4,1,8,6,2,3,7.259491711407881,1
42,4.582877318747704,3.2637381468836386,9,3,9,13,1.4360603924417736,2,0,2,6,1,0,1,9,1,4,2.654779707353954,1
56,5.129391037453966,9.157227193135125,5,2,9,11,1.2182288771011,3,0,7,6,0,0,3,2,3,2,5.593057837757255,1
37,5.127597585785191,7.013449913870429,9,0,7,14,2.619478077568214,1,1,3,7,3,1,4,6,2,1,5.501142626507094,1
22,4.612916634821449,10.729266003564351,6,3,6,11,0.09648742493115081,0,1,3,8,2,1,6,4,1,2,8.414077804134752,1
18,3.01031675460418,7.09392581053444,9,2,7,11,2.68753167140037,3,1,3,3,4,0,1,2,3,3,9.342713788847243,1
47,8.105413558615975,6.880151410719395,7,3,7,4,1.95624804863923,1,0,4,3,2,1,8,5,6,2,6.969392863395936,0
20,9.767918498594998,3.1500380040523988,7,2,6,4,2.212614562645136,1,1,2,8,3,1,2,3,6,1,3.74834431301177,0
31,4.570054382995315,2.828522982568246,8,2,1,13,0.007822390177901206,2,0,5,7,4,0,5,6,5,2,7.206499178814619,1
47,7.641330342623957,11.081380662270657,7,3,8,7,1.884718302111697,0,1,3,5,3,0,6,8,6,3,3.2623401631645086,1
21,8.193274288711006,4.606220187350375,9,1,6,9,1.765458491133078,0,0,5,4,4,1,8,4,0,3,9.698899514315839,1
35,8.938977653633673,5.092904804591855,9,3,5,11,1.6116166691588996,1,0,7,6,1,1,3,4,4,4,8.401259071744416,1
54,5.958404379095263,9.358060242712272,6,3,8,5,2.357600570117655,2,1,9,9,4,1,9,5,3,1,4.880712299194341,1
42,5.120516339483005,4.727058306650881,7,2,0,6,1.6676132891895157,1,0,2,6,3,1,5,6,3,1,8.059091654274365,0
18,5.277065938161218,11.47268691302903,2,0,1,9,2.5712915686795728,4,0,9,8,0,1,8,7,0,2,4.677900808257173,1
32,7.98834933168959,9.117205458986803,9,2,0,13,0.6978944592289151,4,1,6,1,1,1,4,6,2,1,1.6714914290177307,1
26,8.717456265539452,7.57172166830762,1,4,9,7,2.4179477669150993,2,1,6,6,2,0,9,7,1,3,7.360919857005449,0
32,4.271297774296219,10.689846765992277,1,3,2,5,0.5379383184744172,1,1,3,2,1,0,8,9,2,2,4.641524497255965,1
41,5.596587057104356,1.5456649918443102,3,3,4,10,2.43935337590694,2,0,9,3,1,1,5,4,3,4,9.372878351054755,0
21,9.31358137724405,3.8276896140812964,6,1,0,7,2.821390556485703,1,0,4,6,2,1,3,1,5,2,3.7590509289635796,0
29,8.646854637863175,6.11539967643001,5,2,3,11,1.0070824269311522,1,1,5,2,4,0,1,9,6,2,8.589995393091339,0
54,9.89400881933733,3.496763934186731,2,1,7,11,1.5896589419405665,4,1,3,4,1,1,5,7,1,4,7.123940606860878,0
54,8.279737817774565,9.182957060323671,9,3,5,10,1.974987068769443,3,0,5,6,1,0,5,4,6,2,8.679921545151021,1
23,5.752366407195456,11.111288341590978,4,2,0,13,0.23841499756348383,0,1,8,5,0,1,4,8,6,1,3.6269368938419997,1
56,7.134464837962464,5.661471319240158,4,2,0,12,1.4822421546123608,0,1,8,6,0,1,8,7,4,2,5.152108629867797,0
41,7.6270997797312425,4.763458601230845,5,4,2,7,1.0817549297647402,2,0,8,6,3,1,3,2,6,2,8.408161101118871,0
28,3.5491907142198675,11.577058053513229,8,4,9,10,2.6173668937539243,0,0,6,8,2,1,9,1,4,2,6.7943693726608005,1
30,6.811478713727055,5.8933767611029495,4,0,7,13,2.6300385561249784,4,1,1,9,4,0,3,9,1,3,4.239297095458012,0
51,7.965245799308267,6.379532404942116,5,4,7,13,2.1023386186417103,3,0,6,5,4,0,4,7,3,3,5.6079606313837,0
42,4.171249128007423,4.8681485957609585,4,2,2,4,1.9671734237774947,1,0,7,6,3,0,6,1,5,1,9.96488284926948,1
24,8.464422021978901,11.005033203133522,6,4,6,7,2.2010653778275704,1,1,9,6,4,0,9,4,0,4,7.676631958724937,1
21,7.086409463598781,7.258510316100359,3,0,2,5,1.0979607030084213,4,1,8,6,4,1,2,5,6,3,6.5307038750202615,0
25,9.665552499883162,9.383920458998091,8,3,3,12,1.2135577402518765,0,1,8,2,0,0,2,5,5,3,8.451202423901641,1
37,3.2969560874482418,9.92987390185975,6,4,8,8,1.661114168666116,1,0,7,4,4,0,2,5,6,1,4.978273048949531,1
46,4.857282962888268,4.76033946108984,5,2,3,6,2.814084382093402,0,1,2,1,4,0,5,3,6,1,9.550576041820168,1
27,7.2108771550987685,5.7706376445241805,2,3,2,7,2.1719996223586877,4,0,1,1,3,1,6,5,2,4,5.96819105826123,0
51,5.075919385441515,10.333189518468911,7,2,4,9,1.65296773348867,1,1,2,1,3,1,3,4,5,2,3.9418493466365967,1
43,8.000969148498696,4.995808868433913,2,3,6,13,2.3112390446901436,2,0,6,7,1,1,3,5,5,2,1.7741797981446905,0
58,8.313036977653518,9.733286467970364,1,2,4,4,1.1126709367152752,3,0,2,1,4,1,2,7,2,4,4.381256973225011,1
20,3.717611748465321,11.350915548318808,7,4,3,10,2.1914001034331116,0,1,4,6,4,1,6,5,0,4,6.117745393329134,1
23,6.596981249447374,7.855314103748077,5,4,7,11,1.232028744848101,0,0,3,2,4,0,1,8,0,4,7.329233248599198,0
22,6.562233889137391,9.157900161970778,1,0,3,10,0.8389842210449583,0,1,6,6,0,0,9,8,4,1,8.87605023619966,1
22,5.584965391508788,9.856070432452483,4,3,1,10,1.8291721425668774,0,1,8,6,4,0,4,3,6,2,9.495647517914334,1
40,9.530474037987705,10.295436137863067,4,0,9,12,2.0606326789505536,4,0,6,3,0,0,2,5,0,4,1.9220846156301497,1
26,8.792544239112548,5.345586716424756,7,1,5,7,1.3778806835386925,4,0,2,8,1,1,6,4,1,4,6.4081448739803335,0
52,7.880465673367457,1.5638980509359799,9,4,1,10,1.6965021940665044,4,0,5,4,2,0,5,5,4,2,6.999306842467234,1
37,8.000286450144984,5.420638983604134,2,3,2,12,2.0821982245678705,4,1,6,7,4,1,3,8,3,2,2.5485743529402294,0
59,6.232013006691833,8.411318527624989,1,0,0,8,2.3031301546725285,1,1,9,4,3,1,3,4,4,1,5.910406122370735,1
52,9.44696164767603,5.9538542435887205,2,0,4,5,2.6867144372492286,4,1,6,1,3,0,5,5,6,3,4.013502720222476,0
35,7.862167990772997,9.238594659464384,7,1,8,8,1.0636326187929845,1,1,5,6,4,0,4,7,5,3,1.6967559878732206,1
34,8.102867431590715,4.926806724155303,6,0,1,7,2.8544317585577805,2,1,1,5,0,0,5,3,5,1,1.5927939205042798,0
41,9.031836326511417,7.982185552144325,4,2,6,11,1.9118394303692625,4,1,5,9,3,0,2,6,4,1,7.832916823989251,0
20,4.918501125395337,3.0506178533937205,1,4,4,8,2.3631056480968433,2,0,5,9,3,0,1,9,2,2,6.539099066848194,1
49,8.64949632706692,9.243063803094525,1,0,1,12,2.099307130444315,4,1,6,8,1,1,5,4,6,1,7.436095104073317,1
52,4.366684220695444,7.0026556569432845,5,0,7,12,0.6167151760452199,2,1,7,7,1,0,1,4,0,1,7.167503390827539,1
55,5.417393665714215,3.2447082740126065,1,1,5,6,0.21431514902648496,3,1,4,2,1,1,3,6,5,4,2.2088106980126803,0
30,5.349273179888899,4.21102290847588,7,2,3,13,2.1788593920543606,2,1,7,8,3,1,8,6,5,1,2.3640873087135477,0
42,9.849678278723985,9.234695794400157,1,0,3,9,1.5331580033837295,1,0,5,3,3,0,8,3,1,1,3.2723535178640484,1
26,8.995760566235488,6.3086135922767275,1,4,1,9,2.1066401052249737,0,0,6,6,4,1,9,1,6,4,4.591905282682208,0
21,7.908189031131818,3.376345844323794,2,4,2,7,1.4305284117463792,2,0,4,7,4,1,1,3,0,2,9.452586024438688,0
31,8.08939733130773,11.639983094073274,3,0,6,14,0.936703561249512,0,1,8,6,0,1,4,8,6,2,7.0650312524464995,1
54,6.934509560817998,8.866375217985766,1,2,2,13,0.8550537277787048,3,1,9,5,3,1,6,8,5,1,3.2965474100503114,1
51,9.629634669759634,11.528483157937757,9,4,4,6,2.191596392609983,3,1,2,4,4,1,7,6,2,1,1.5038569164460593,1
28,6.473811270176531,5.698155498963775,8,4,9,4,0.8303402443973241,1,0,4,2,4,0,5,7,5,3,7.1580153772573585,1
58,5.663623969089262,6.226103747608925,5,2,5,10,2.1440306127762625,1,1,8,9,1,0,7,2,0,4,6.627866237344469,0
20,4.141247358521137,10.877507378035212,2,2,5,8,1.1518803789521357,2,1,8,7,1,0,8,9,1,3,7.081870765259232,1
45,8.503439565827406,6.775542742699231,5,0,3,13,2.312695212956408,4,0,9,7,1,1,6,3,0,1,3.3506168865272183,0
46,8.14110752452914,8.780068030962338,6,3,5,10,0.4284297773480088,3,0,3,4,2,1,4,2,6,3,5.65266895502827,1
26,5.690485269668944,3.7739016524508298,1,1,2,4,0.6149398296130366,0,1,1,5,4,0,1,5,6,3,4.255325212523401,0
20,3.1763538977146055,5.913991155729046,4,3,6,11,2.0577348171604903,4,0,9,6,1,1,5,1,2,2,8.359290450511708,1
42,8.872981294026076,2.3579485239139064,9,3,6,6,1.6806933605947878,3,1,1,2,1,1,4,5,1,4,1.6245699590680112,1
51,3.0799258841785155,3.2657803946465784,2,4,3,10,0.6116350278647976,2,1,3,4,3,1,5,4,0,2,3.478976104974723,1
29,7.925898457403356,1.010377567943942,5,2,1,6,2.708481035180465,3,0,3,4,1,1,4,6,2,2,6.426583697533322,0
59,9.791799768082399,1.4319155681352624,1,4,6,6,0.8278324422379388,1,1,9,4,3,1,9,5,2,3,2.8470139936661933,0
26,6.063629297037425,11.750122054946223,4,1,2,13,1.2632141945809015,0,0,1,7,0,0,3,9,4,4,7.0544209237558695,1
32,4.64481383497167,3.6658906465043852,4,0,0,12,0.6068638256176139,0,0,7,7,1,0,3,5,5,1,2.230952528801377,1
57,7.934097070303672,8.29641780454402,6,1,1,5,1.1640828550245428,1,1,2,7,3,1,7,8,6,4,1.2053106268723282,1
42,8.719896994109096,10.230096686795727,9,4,9,7,1.4749402503344227,4,0,7,7,1,0,2,2,1,2,8.771450795606082,1
22,6.825012212544931,7.057265051602207,3,4,8,9,0.8857411635387573,1,1,1,2,0,0,9,3,1,3,4.000999612665522,0
28,9.769246926793024,2.684589500923518,9,4,7,6,2.30728101958945,0,1,8,5,1,1,8,3,5,1,2.411640847549291,1
51,3.3616810516057276,9.009280810697831,6,4,5,13,1.1817989359387413,2,0,2,2,3,0,6,3,6,2,2.5543812317121986,1
41,6.533569188131697,7.602765511095414,7,3,5,13,2.1885299998763013,4,0,3,5,0,0,9,6,6,3,8.973058546311083,0
32,8.02917763125785,9.043756482821125,2,0,0,10,0.6212165261707301,3,0,8,6,0,1,3,7,0,2,6.889882655321309,1
55,9.038483298044252,9.46721285142796,6,3,1,10,1.131106490379536,2,1,3,3,0,0,4,7,4,3,9.60711639931081,1
25,4.25478928335453,11.729514044532197,6,4,3,8,0.024174866686605512,4,1,1,6,2,1,7,7,1,4,8.200362910401157,1
22,8.60002437234577,7.30919608029381,2,2,2,6,2.275912751741135,0,1,9,5,3,0,1,3,2,2,7.907884165253523,0
43,6.868949530029817,4.75805223959662,2,3,0,5,1.8776599329914525,0,1,8,4,2,0,1,1,1,4,5.49838593617574,0
